Price,Close,High,Low,Open,Volume
Ticker,SYK,SYK,SYK,SYK,SYK
Date,,,,,
2019-07-09,196.37588500976562,196.83635905779948,194.71255461092775,194.98508504274452,760200
2019-07-10,196.46046447753906,197.3908047688127,196.03758774120715,196.1503510471145,559300
2019-07-11,198.13319396972656,198.1426004716646,195.8778417382826,196.22553816967542,681900
2019-07-12,193.9607391357422,198.12376064143757,193.44389784700962,198.12376064143757,1704600
2019-07-15,193.10562133789062,195.30459177283856,192.6827302749416,194.61859111698124,1254600
2019-07-16,193.02105712890625,194.44006243512257,192.7203501738066,193.8386341857427,815000
2019-07-17,195.41732788085938,195.9717664935167,193.7727963645804,193.8761674905993,975400
2019-07-18,197.76670837402344,197.8418886972404,193.6037001425443,194.31789170433484,932800
2019-07-19,195.4831085205078,198.4056764193908,195.4455112002113,198.21771849626094,1355200
2019-07-22,195.92481994628906,197.221640952049,195.27640227381963,195.81204230378637,836100
2019-07-23,196.7517547607422,197.01487866790325,195.03204286375401,195.86840406991112,808600
2019-07-24,200.69863891601562,200.83959302866134,196.1315392569899,197.34378764327485,1145600
2019-07-25,199.84347534179688,201.75113077304042,199.31722754547823,200.34153231611108,1145100
2019-07-26,201.52560424804688,209.17502518030062,200.96177342852022,207.9721688916301,1575000
2019-07-29,202.34315490722656,202.42772736830523,200.46369040764992,201.8732887823324,1216000
2019-07-30,200.73622131347656,202.5311134848694,200.41671576629443,201.0933241833726,980900
2019-07-31,197.13706970214844,201.45043815128892,195.94360549088412,200.3697515832296,1218400
2019-08-01,200.08779907226562,202.1740059199464,198.0673803682178,198.0673803682178,1444600
2019-08-02,198.86614990234375,200.0878047919075,196.97729309239074,200.0878047919075,1158900
2019-08-05,193.26535034179688,197.71028015372053,191.9403243431175,197.02427958229856,1544400
2019-08-06,198.4808807373047,198.5936440334861,193.9607559799336,194.67496176022394,1134100
2019-08-07,198.9789276123047,199.20445419317986,194.12990537500605,196.62959680033953,883900
2019-08-08,204.66432189941406,204.85227985885012,199.04472592040952,199.13870490012755,1196600
2019-08-09,205.5570526123047,206.71291934966087,203.3862589105888,203.9219132152034,934200
2019-08-12,204.10044860839844,206.46857788102974,202.85060300170903,204.99319137341197,518500
2019-08-13,205.90478515625,207.68087897755876,204.09109400563813,205.49130056899426,844900
2019-08-14,199.27963256835938,205.01200542966464,199.11987979539543,203.16073162064527,924800
2019-08-15,202.32440185546875,203.17956183694957,198.7534156334619,199.72133892180022,764400
2019-08-16,203.9219207763672,205.05900323371324,203.3486834669771,204.14746170338512,1237100
2019-08-19,205.4630584716797,206.5719499825399,203.79972837497743,206.03629571748237,1416300
2019-08-20,204.80531311035156,207.38017110605773,204.66434462512152,206.21491192756787,919000
2019-08-21,205.82025146484375,206.92912912221902,204.44823547029247,206.08337546283727,732600
2019-08-22,205.1153564453125,207.154573649676,204.2508045203641,205.82015561296154,614600
2019-08-23,201.1967010498047,206.36522895371752,199.9750461319534,205.04959506557856,1043900
2019-08-26,204.053466796875,204.1474457605877,201.61015713211182,202.85061062507128,642900
2019-08-27,205.34091186523438,206.9572526640414,204.48576631939193,205.33151970378216,915500
2019-08-28,206.26187133789062,206.722331040611,203.58362824014807,203.7903705169861,701700
2019-08-29,208.45147705078125,208.88374598539374,206.62839364513437,207.8500344649196,669400
2019-08-30,207.36131286621094,209.98315942244642,206.57194125134168,209.7482263699847,1038600
2019-09-03,204.9744110107422,207.0700244285974,202.89761059361382,205.9141433397321,1102200
2019-09-04,205.80137634277344,206.88206276598018,204.3072054079887,205.9329382928958,624500
2019-09-05,206.9478302001953,207.8875624182185,206.13026775905138,207.62443854430606,721200
2019-09-06,208.05674743652344,208.8555257114738,206.45920522580118,206.8444989508562,745500
2019-09-09,204.09107971191406,208.55480869858374,203.41448556282123,208.55480869858374,1337500
2019-09-10,200.8114013671875,203.25469679096176,197.7478648328315,202.9257990831034,1733600
2019-09-11,204.81468200683594,205.02142429034296,200.19120013229363,200.52950438356157,925800
2019-09-12,206.77871704101562,208.5454185932798,206.60957208686892,206.86330385726788,1059700
2019-09-13,205.03082275390625,207.40835908730662,204.373012894885,207.07944698820623,721800
2019-09-16,202.31495666503906,204.7770649943062,202.04244061252038,203.92190517635777,845700
2019-09-17,205.23753356933594,206.3840081503168,202.94459874655158,202.98218173022656,815900
2019-09-18,207.19219970703125,207.35195249754506,204.3166207994252,205.48189416098202,983300
2019-09-19,207.7278594970703,209.3066031192954,206.98546283678803,207.59629752855156,997100
2019-09-20,207.8688201904297,209.01529495479318,205.97996308152568,208.45146407441777,3744300
2019-09-23,206.91969299316406,208.11315723424627,205.60405894354872,206.52500708003328,1089500
2019-09-24,204.85226440429688,209.56971057532155,203.77156357578653,208.01915790120506,1114200
2019-09-25,204.81468200683594,205.21877441157386,201.9672938666555,204.4011974398219,918800
2019-09-26,203.34869384765625,206.29006085376548,201.8733214332341,205.83897897670246,875200
2019-09-27,201.2197723388672,204.57327590246598,200.3625525027454,204.57327590246598,945500
2019-09-30,203.7537384033203,204.85587200241508,201.57772993533433,201.78497020597283,1338800
2019-10-01,200.38140869140625,204.545029669331,199.86330796903246,203.94215274885593,1140700
2019-10-02,196.97137451171875,199.42055555167602,195.17215865487248,198.75174642343006,1388100
2019-10-03,200.76759338378906,200.9936632035574,195.45473701347953,196.3119423696293,789500
2019-10-04,202.99073791503906,203.40520411113118,201.55889986670488,201.55889986670488,709700
2019-10-07,200.588623046875,202.65159650960825,200.3436948968445,202.01103177920282,673100
2019-10-08,195.82215881347656,199.373473851094,195.75621218542545,199.373473851094,1037500
2019-10-09,198.638671875,198.82708255496135,195.4829942176828,197.50827966381598,1512600
2019-10-10,199.03431701660156,199.66546694900973,196.50035999692113,197.40466805539364,920200
2019-10-11,201.4081573486328,203.03780636263255,200.18355970496842,201.46467480740353,934900
2019-10-14,200.3248748779297,202.03930014129665,199.9103943338555,201.6719222724524,682600
2019-10-15,202.48207092285156,203.58420470088103,201.22921431012045,201.9168818533014,556000
2019-10-16,203.2356414794922,203.60301935264079,200.75818734529707,201.96394110197548,1086000
2019-10-17,203.05670166015625,204.41317850858005,202.60454750192216,203.2356832406735,715200
2019-10-18,202.83058166503906,203.45228808889252,201.85089779485656,203.18853036393216,903900
2019-10-21,202.5950927734375,203.70664118781727,202.08640686870336,203.70664118781727,680600
2019-10-22,197.59312438964844,203.8385640054988,197.27284912055913,203.09439330688286,675200
2019-10-23,198.2524871826172,199.1096926302577,197.50830228320672,198.5162449163094,594800
2019-10-24,199.14743041992188,199.51480838202605,197.70617730907298,198.67643229549486,710800
2019-10-25,199.34521484375,199.86331558586875,197.46122259875102,199.10971581312512,672900
2019-10-28,201.32339477539062,201.982789128505,198.78942312854068,199.36404128776584,1754200
2019-10-29,207.73838806152344,208.64271059528718,200.7864526027292,200.7864526027292,1834600
2019-10-30,204.4979248046875,207.71954966158137,201.76614193223182,202.51974166820148,1937600
2019-10-31,203.72552490234375,205.91094864101208,201.93572347435799,204.05521495248638,1082500
2019-11-01,200.42849731445312,206.20292314622074,200.3813946386825,205.25151234001632,1443700
2019-11-04,193.2693328857422,194.96492869463367,190.28320705433973,194.05119135244547,4457200
2019-11-05,186.8637237548828,194.19245077253998,186.44924325538065,193.36350414725257,4224600
2019-11-06,189.3506317138672,189.896991179101,187.15577906642997,188.40863560975095,3056400
2019-11-07,189.1339569091797,191.57372311469703,187.20286222239744,190.52810697322982,1986900
2019-11-08,188.19203186035156,190.09486853431198,188.04130899289012,189.12461343233005,1420600
2019-11-11,186.91082763671875,188.97380098933994,186.2420185866821,187.99413156266147,1333000
2019-11-12,188.56878662109375,189.46369448256647,187.38187662011222,188.06952980033574,1365500
2019-11-13,190.0288848876953,190.54698566013337,188.02244280348384,188.40865031228225,1129800
2019-11-14,191.3759002685547,192.0164506138879,189.52958188581536,190.01942380347558,1405300
2019-11-15,194.2866973876953,194.4939376814731,191.6962080891927,192.5251692643039,1767300
2019-11-18,193.16571044921875,195.6054768035832,192.80774734555843,194.2866880643914,1274600
2019-11-19,195.10623168945312,195.50186833483363,192.9019642193103,193.73092540413805,1415700
2019-11-20,192.4497833251953,196.40616360214966,191.72444238940963,195.04968707891547,1442200
2019-11-21,189.60494995117188,192.32731776196485,188.8796090209872,192.16718017000267,1584800
2019-11-22,189.89697265625,191.0933116164264,188.1637034434347,190.7824512075435,1200000
2019-11-25,191.3193817138672,191.68675955657534,189.75566499927658,190.6222995417236,1294100
2019-11-26,190.71653747558594,192.25198135045562,190.2455394237457,192.25198135045562,1268200
2019-11-27,193.05270385742188,193.52370195822607,190.73538687702782,190.73538687702782,1430700
2019-11-29,192.97731018066406,193.62728975092645,191.94110878260534,193.1091890518971,507600
2019-12-02,190.5940399169922,193.61783882958855,189.84985507646948,193.1091673473531,780300
2019-12-03,191.29112243652344,191.42300129317567,189.43538928481306,189.73682051128216,735900
2019-12-04,192.5157470703125,192.70415779781544,190.71654536191102,191.52666261952422,1078300
2019-12-05,191.42303466796875,192.59110063805127,190.62233222987297,192.59110063805127,902700
2019-12-06,192.1577911376953,193.2881835919174,191.7998280172657,192.82660032471708,1457600
2019-12-09,188.77598571777344,192.92077658978823,187.6455934340304,192.18602088666938,1612000
2019-12-10,186.6377410888672,189.41662744161636,186.4964330123876,188.8137503536514,1646200
2019-12-11,186.49636840820312,187.37243218298403,185.72393914450802,187.19345063901167,2567800
2019-12-12,188.18251037597656,189.0114569295727,186.33619223070463,186.33619223070463,1804200
2019-12-13,191.1592559814453,191.19694387360616,187.61735592545196,187.61735592545196,1038400
2019-12-16,192.4026641845703,193.14683462736042,191.7432699237974,192.07295986732544,1605400
2019-12-17,191.65855407714844,193.7874603246137,191.65855407714844,193.7874603246137,1878200
2019-12-18,196.42503356933594,196.77356753166544,191.77157046985346,192.71356658315048,2402200
2019-12-19,196.01052856445312,198.45029474430027,195.60546281185634,196.80180175136815,2118300
2019-12-20,197.81915283203125,198.1676867398123,196.12355721872743,197.48944849449077,2819800
2019-12-23,200.21185302734375,200.63576278880382,197.6496367534868,198.9684255983926,1656700
2019-12-24,199.30755615234375,200.60751549770418,198.81771410755672,200.2872258681966,436300
2019-12-26,197.58364868164062,199.96689726315947,196.02936112803005,199.47705534905757,829800
2019-12-27,198.33729553222656,199.4865320041006,197.24457653049046,197.96048844177233,1057100
2019-12-30,197.16128540039062,199.61718803015515,196.5284213994849,199.28658076392782,705000
2019-12-31,198.30421447753906,198.37978225918894,196.18835983058466,196.9440232340027,879100
2020-01-02,198.78594970703125,199.3054692155648,196.67010940039432,199.24879698064865,1092600
2020-01-03,197.9735870361328,198.89928145708893,195.52713980877553,195.52713980877553,801600
2020-01-06,200.4578094482422,201.2607043711914,196.6889480956578,197.60518746398225,1294500
2020-01-07,198.00193786621094,199.16377626217857,195.63105823657818,198.3892173315335,1077500
2020-01-08,199.0126495361328,200.25948192145634,197.62412215294654,198.88985008726792,1019100
2020-01-09,199.9005584716797,201.17572700906135,199.5793917821984,200.0894707276161,744400
2020-01-10,198.03024291992188,201.08123208700195,197.8507856863389,200.89230546120436,1232700
2020-01-13,195.42324829101562,198.14363067273342,195.37601662767858,197.88859122117736,1398600
2020-01-14,196.4339141845703,197.55794684741105,194.2047155771324,194.95092383047273,1680500
2020-01-15,195.29104614257812,197.81306179245527,195.1493655381794,196.9157176674034,1323600
2020-01-16,197.85079956054688,197.8602401272676,195.30988904401525,196.21667349388858,2617100
2020-01-17,200.41061401367188,204.5289644258954,197.5957826111723,198.3042143489648,3742000
2020-01-21,202.753173828125,202.753173828125,199.87222939418444,200.30672615683466,1605100
2020-01-22,205.0390625,205.80416654218712,203.52773555297907,203.87722396408134,1528000
2020-01-23,204.23614501953125,206.295312986226,203.22544217147217,204.95401731365706,1415400
2020-01-24,202.35643005371094,205.52076413056784,201.64799834215313,205.0012446594761,1558900
2020-01-27,202.70594787597656,205.14294046108455,200.63732481861365,200.63732481861365,1553600
2020-01-28,202.32809448242188,203.48047788936813,201.7330216440074,202.97041339743,1702900
2020-01-29,199.00320434570312,204.3967380100209,196.62288392577403,204.3967380100209,2871100
2020-01-30,201.9785919189453,202.28084860064234,197.7468974836333,198.36086582691354,2130700
2020-01-31,199.02207946777344,202.13918188411648,197.7563516010962,201.61966241254595,1511200
2020-02-03,199.9099578857422,201.1851405736916,198.8992695973515,198.8992695973515,1148500
2020-02-04,204.3589630126953,205.64358656983586,202.0447409656768,202.70595550087162,1248900
2020-02-05,205.66241455078125,206.65422168414668,204.45335909338957,205.57740621699853,1160200
2020-02-06,206.14422607421875,207.1927057800626,205.1335230583057,206.5881778495903,790200
2020-02-07,202.90428161621094,206.8620556723826,202.70592881223334,206.09695174516656,942200
2020-02-10,205.190185546875,205.42632948369604,202.91376894986257,202.9609862067611,650200
2020-02-11,206.04974365234375,206.85263876659317,204.6895523314457,205.9741758663959,834500
2020-02-12,204.1039276123047,207.11712652875474,204.06613651138184,206.4181352925016,871500
2020-02-13,205.3601837158203,206.134728209476,203.42380086206137,204.36837645774088,1055200
2020-02-14,209.2612762451172,209.33684402419004,204.51951701620598,205.71911767465238,1447400
2020-02-18,209.6296844482422,209.64857999846973,206.6542766695442,208.7512359392657,1533300
2020-02-19,212.62399291992188,213.75748086176424,209.74303419180674,210.23421758473486,1243700
2020-02-20,212.0288543701172,213.42682201334912,209.9602318094456,212.62394152129056,1006300
2020-02-21,211.8683319091797,212.04780359786318,209.96028496387063,210.99932399673233,1733000
2020-02-24,203.60325622558594,207.71215108987946,202.35640962086552,206.95650220431645,1617000
2020-02-25,194.87542724609375,204.283408375014,193.87417922343258,203.61275322814856,1995300
2020-02-26,190.48312377929688,199.29601608006095,190.42645154795437,196.04667362767563,1993400
2020-02-27,184.0505828857422,190.95542902076244,184.0505828857422,187.42271067613467,2090700
2020-02-28,180.02667236328125,181.32075082400473,174.77483397693146,177.71246486883183,3091100
2020-03-02,186.28919982910156,186.31753594387934,180.00777789331042,181.77412964216447,2503900
2020-03-03,178.36419677734375,190.3414074262205,175.36989411512457,187.68715252697365,3061000
2020-03-04,187.4038543701172,187.49831772614502,179.44108638446124,183.79558189658928,2532600
2020-03-05,179.09156799316406,186.2608944776425,175.57774504956947,186.2608944776425,2797800
2020-03-06,175.5777130126953,177.29683306948064,173.78301076703738,175.36045025238525,2798600
2020-03-09,163.06211853027344,167.9833501827105,161.834167156123,165.60302963807925,3095900
2020-03-10,173.38632202148438,173.60357040789233,163.72331615373093,169.76859517655922,2987200
2020-03-11,165.88636779785156,169.28684583660683,162.28753694779908,168.8145580208397,2881100
2020-03-12,145.70077514648438,161.09735913047902,145.3890634927766,156.79953759686487,4075100
2020-03-13,155.19383239746094,156.7523769590649,143.57554526023293,155.8550326838055,4716900
2020-03-16,135.8583221435547,142.46091135293935,130.57814753751876,139.67440155909927,5757500
2020-03-17,132.39173889160156,138.69205733422436,129.40687610050855,138.5787128578554,3902400
2020-03-18,131.2960205078125,131.53216442958913,119.06376824239871,125.89304642451646,5096300
2020-03-19,141.2140655517578,144.89790497483207,123.74885586771747,129.18016608124663,3485700
2020-03-20,131.65496826171875,148.18504333609687,131.37159266354166,144.7656694341014,5222000
2020-03-23,119.48882293701172,129.02904302369723,117.63745547802944,128.6228679884768,5261800
2020-03-24,135.4899444580078,136.68010468418552,124.36284355758562,128.46229874972397,3529500
2020-03-25,144.56729125976562,149.45074513888522,133.74244908134216,137.67188684070294,3657400
2020-03-26,154.27757263183594,156.6862438901385,144.5673342154508,146.53205367891366,3278200
2020-03-27,150.3953094482422,155.0237235463853,145.17180818405168,147.54268745597005,3398900
2020-03-30,154.4859619140625,155.02631395679344,146.3995151202307,152.84591282021293,2325900
2020-03-31,157.83236694335938,162.06043460313876,154.05932031168913,154.31528410531806,2876200
2020-04-01,137.1470184326172,147.37593610406395,136.27486105768608,145.5178516337726,3238100
2020-04-02,141.8017578125,142.67391556048608,134.61592032949517,135.20367535273454,2140100
2020-04-03,140.37025451660156,143.93472645418927,138.9292916204191,141.62160599238388,2061500
2020-04-06,157.0455780029297,158.40121014915417,149.73649654682026,150.32426598851154,3188400
2020-04-07,157.16880798339844,170.2891301573212,156.08808928849135,165.53016930609203,3462800
2020-04-08,167.2554931640625,168.3741397503986,157.85134276553845,158.60974502427683,2471400
2020-04-09,173.2184295654297,174.6973061274932,166.73411796315688,167.32187288774082,2572300
2020-04-13,163.13169860839844,171.0569722335861,160.74273665411755,170.14688666732502,2421000
2020-04-14,166.2695770263672,168.971380498647,165.00873637032458,166.60138252833826,2122000
2020-04-15,163.56777954101562,163.86167145095948,159.72839426084153,161.0650621713776,1757200
2020-04-16,165.71975708007812,166.847878573521,162.37332067273266,165.06563524167368,1353100
2020-04-17,179.65528869628906,179.72165557090221,169.48326328328932,169.48326328328932,2538900
2020-04-20,175.11439514160156,180.8023897491495,175.11439514160156,177.34219881568518,2238700
2020-04-21,169.60655212402344,173.6639878246148,168.9998331724954,171.53098947646333,1890100
2020-04-22,172.45994567871094,173.75869944887555,170.42175397725262,172.94341987522938,1207000
2020-04-23,172.99085998535156,176.6406620589468,172.441018808804,173.9578230520606,1567400
2020-04-24,178.33763122558594,178.84006971859876,172.78235451414665,174.46031739636558,1230800
2020-04-27,181.97793579101562,182.7552876258399,179.07704604041558,180.11985096370188,1549100
2020-04-28,175.3893280029297,185.79836970627247,175.01013410642332,183.65588224158375,1557800
2020-04-29,182.6604766845703,184.51856145864627,175.98656876271878,178.78316347554218,1817000
2020-04-30,176.73548889160156,181.35225496208162,176.3562949870469,180.71709721602645,1947100
2020-05-01,171.22763061523438,182.96386669315962,167.27447523132955,182.96386669315962,2118200
2020-05-04,169.28424072265625,170.91478619879322,167.79587488904332,170.49767866067336,1590800
2020-05-05,178.15750122070312,181.48498801618686,171.5499594183668,171.58787302556476,2119300
2020-05-06,176.17616271972656,180.32840372356605,175.94865217616456,178.45136941258247,1474600
2020-05-07,182.19595336914062,183.58951323415732,178.3186404361463,179.89230798327517,2222900
2020-05-08,182.09170532226562,186.11122751856954,181.47549710469735,184.281581367272,1991300
2020-05-11,183.57052612304688,184.07296443675668,179.06753086466597,180.1198103352371,1260400
2020-05-12,178.38497924804688,185.51393614416037,178.2901880223727,184.2530956736219,1295400
2020-05-13,171.7205810546875,177.53182100109103,169.511741098657,177.3801376516327,1808000
2020-05-14,170.0520782470703,170.07102781349067,165.38792454639722,168.9997986980252,2226700
2020-05-15,170.89581298828125,171.0380070764571,166.3454141175042,168.50685104969241,2898800
2020-05-18,181.9400177001953,183.68433288088545,175.3798645043052,176.28046091545232,1937000
2020-05-19,178.4703369140625,182.53726187271914,178.3755456664933,181.1437017920965,1136600
2020-05-20,181.0488739013672,182.22439805673028,179.3898753862588,180.91615459877127,1510400
2020-05-21,175.46514892578125,180.12930273478878,174.86791933267472,179.92074177677753,1663400
2020-05-22,174.56455993652344,175.91071697081384,173.11412241889198,175.73059482092307,1669900
2020-05-26,176.6122589111328,181.1152552400959,176.09085644313618,181.1152552400959,2878500
2020-05-27,181.65560913085938,181.89260894006478,176.61226071293487,178.86848906015248,1907700
2020-05-28,185.19163513183594,189.599825283551,183.07758666489488,183.79807525877635,1696100
2020-05-29,185.55189514160156,186.65157777877494,181.38070409308878,185.76994539117078,1741800
2020-06-01,186.99281311035156,187.99768979157616,184.50906022164042,184.9735704995739,978300
2020-06-02,188.07354736328125,188.08302214709374,185.1821471153973,186.99282893058415,866800
2020-06-03,190.263427734375,192.15942604655675,188.2062713014961,188.94570948602143,1186700
2020-06-04,187.7796630859375,191.36309851950048,185.23901798108497,188.45273434500473,1113800
2020-06-05,196.2642822265625,199.01347424661208,190.90809228686157,191.42948029853545,2081400
2020-06-08,195.28781127929688,197.50612566389992,193.89425146876772,195.73337200594597,975700
2020-06-09,190.263427734375,194.813826576675,189.8557950406091,194.18814366197844,1297700
2020-06-10,190.69003295898438,193.34443360738672,189.54296202957795,191.21143541113267,1141200
2020-06-11,173.99578857421875,185.41918325661769,173.1520697592625,185.13478056796825,2691200
2020-06-12,178.0247802734375,181.54186400346794,173.34167593252073,179.12446292132358,1938500
2020-06-15,178.6789093017578,180.20518879854131,171.81540342443628,173.6071215758498,1296400
2020-06-16,181.51341247558594,185.96900593284465,179.64585284811866,185.0020426746126,1362000
2020-06-17,179.7027130126953,182.52774637364735,178.73574984849125,182.15802729105738,1099200
2020-06-18,180.13885498046875,181.1152932320319,177.54133134568846,178.64101415153618,1053400
2020-06-19,177.38014221191406,183.91185653818843,177.3327393558246,183.52317336970393,2121500
2020-06-22,175.46514892578125,177.275830667916,173.91992023819387,176.74495348945766,1446200
2020-06-23,177.0862579345703,179.65532773100642,176.72601360055128,177.4370130185445,1441000
2020-06-24,167.1322479248047,175.34192378431368,165.4827242467555,175.34192378431368,2180400
2020-06-25,166.47811889648438,167.98543396091316,162.81884187172972,166.35487438727213,2447200
2020-06-26,164.7243194580078,168.05180557801222,163.52984579191192,166.26008784620922,5415300
2020-06-29,168.8475799560547,168.942685925768,163.93015285942258,165.82292565755012,2223900
2020-06-30,171.38714599609375,172.64265223820644,166.84066540589066,168.21982537756048,1442900
2020-07-01,174.85882568359375,175.3153866010031,171.70102582826252,172.1480659890497,1610400
2020-07-02,174.9539337158203,178.4446405107785,174.65908054849172,176.59941351264123,1084000
2020-07-06,174.91586303710938,178.4446234926145,173.72692972523848,177.27471717747045,1068000
2020-07-07,171.52981567382812,176.2760435757635,171.44421594241427,173.1087228933115,1262700
2020-07-08,172.88992309570312,173.67937652238206,170.1791494560628,171.9863367202715,1038600
2020-07-09,169.08534240722656,172.8518749775096,167.46839602045472,172.38582241203565,1304500
2020-07-10,169.19949340820312,170.38842683608507,167.59205309157113,169.20899965082108,1133400
2020-07-13,169.17095947265625,172.5475332966517,168.48613265993924,170.33135965457407,1949300
2020-07-14,173.78404235839844,174.01230830729932,167.9344806908849,168.5812680772511,1103100
2020-07-15,179.4053192138672,180.19477286302006,177.35085299062732,178.53026582902714,1521300
