Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.BO,RELIANCE.BO,RELIANCE.BO,RELIANCE.BO,RELIANCE.BO
Date,,,,,
2023-05-23,1210.1680908203125,1217.145703640989,1209.0585687568293,1215.5430606604023,174994
2023-05-24,1201.76025390625,1214.556716549339,1199.9110506228315,1206.4695823461905,308638
2023-05-25,1202.5,1207.3818487748817,1191.232139229685,1200.0097153660067,372388
2023-05-26,1236.0321044921875,1237.733347365579,1207.7268951506019,1209.9213792703513,522242
2023-05-29,1242.5660400390625,1247.595849028122,1236.2293884597962,1242.1715192497388,832422
2023-05-30,1242.36865234375,1251.269507986586,1239.6564876010532,1242.6645730174694,292886
2023-05-31,1220.326171875,1237.215561381363,1213.9156006755047,1236.2293196583635,410152
2023-06-01,1214.0882568359375,1225.1341161200585,1212.066413121305,1221.9535106004162,480548
2023-06-02,1210.5870361328125,1224.3205002963468,1208.6639129272767,1220.4741334944397,202448
2023-06-05,1221.36181640625,1224.7643023128437,1212.1404800530001,1215.5923262037982,238058
2023-06-06,1223.0631103515625,1227.9203993654603,1214.334894513101,1223.5809113739383,231094
2023-06-07,1231.5941162109375,1232.5803580015986,1219.167493726777,1225.9479060375716,422682
2023-06-08,1232.70361328125,1240.6921475457852,1228.3641254119837,1233.9856553486607,272972
2023-06-09,1223.8765869140625,1236.7964494698663,1221.9781438800092,1230.3611983125795,339280
2023-06-12,1224.468505859375,1227.3778708964055,1215.5923300152067,1221.953541213858,151098
2023-06-13,1242.8619384765625,1244.2920614019301,1226.0219069457448,1228.2409511212122,411018
2023-06-14,1258.7403564453125,1259.9237983539686,1240.988005470462,1241.7030066398931,393474
2023-06-15,1258.2225341796875,1263.3262627641216,1250.159960091995,1256.0034903453684,568880
2023-06-16,1269.9833984375,1272.7449233744987,1260.2197018471002,1260.2197018471002,301130
2023-06-19,1258.197998046875,1274.2244275732412,1254.2036705316573,1273.3367858597653,331132
2023-06-20,1255.8555908203125,1264.3619259304137,1250.0614205279246,1257.7047941051171,342718
2023-06-21,1264.1646728515625,1266.8768375558159,1256.4472592313234,1260.5895466505015,289420
2023-06-22,1250.3572998046875,1268.750611555785,1248.705296768632,1263.2276820062261,123240
2023-06-23,1240.322265625,1248.9765609532296,1238.2758621751948,1247.5957984420038,579992
2023-06-26,1229.942138671875,1240.6428382452477,1227.5012142673193,1234.774747624934,395564
2023-06-27,1230.7310791015625,1237.733371307285,1226.0956707354717,1233.295283521721,297844
2023-06-28,1247.2752685546875,1251.1708751085162,1231.6679214370727,1240.692057059031,343242
2023-06-30,1257.803466796875,1260.7621922233266,1249.0752508670116,1252.5517773212616,579648
2023-07-03,1289.609619140625,1292.9628649891677,1259.0361265283716,1259.0361265283716,1034428
2023-07-04,1276.320068359375,1295.1819412907944,1268.923255445093,1292.4697765555575,379646
2023-07-05,1274.618896484375,1284.0867934640057,1270.1314482433522,1282.3855504771009,123536
2023-07-06,1301.0255126953125,1303.9595578323765,1270.2793778886064,1270.2793778886064,1238818
2023-07-07,1299.5953369140625,1314.1670822987692,1295.6256899418977,1298.2886148009434,1153536
2023-07-10,1348.759521484375,1358.54801907031,1317.9888268494267,1324.522678483794,2221140
2023-07-11,1363.1341552734375,1365.871000401469,1350.4116117202336,1356.1811022877193,1054808
2023-07-12,1364.0709228515625,1381.8232741238749,1361.9998392812936,1365.8708862567298,650442
2023-07-13,1352.70458984375,1380.713881894289,1350.0417850590543,1371.3199043852455,523146
2023-07-14,1350.6087646484375,1361.4081844313841,1343.1380312815384,1356.6002557283111,998646
2023-07-17,1378.963134765625,1388.6283518481753,1345.5049564060573,1354.4550519237443,907280
2023-07-18,1391.784423828125,1399.4771582666915,1377.779837983487,1386.6806945869257,728888
2023-07-19,1400.46337890625,1407.8601925272337,1378.9879392818248,1396.5184116417254,1564670
2023-07-20,1291.878173828125,1297.894224804139,1273.238179500109,1276.6900258426733,801360
2023-07-21,1250.6531982421875,1288.919428108193,1244.316666933276,1283.5936983281633,1793976
2023-07-24,1226.662841796875,1240.1003854775386,1217.7866661546018,1224.9122386337037,456610
2023-07-25,1225.2574462890625,1235.267824393252,1222.964482316286,1228.6106924055039,398476
2023-07-26,1245.4754638671875,1256.1022436032824,1222.9892225053434,1222.9892225053434,265918
2023-07-27,1235.9088134765625,1251.540720381889,1228.585920679697,1247.1026327209604,202278
2023-07-28,1246.412353515625,1253.4638856119752,1233.2952902767784,1237.2649373404429,1289934
2023-07-31,1256.3980712890625,1259.258076055407,1242.0482056500798,1246.5602135063293,170040
2023-08-01,1239.0401611328125,1261.8963626334482,1235.711595111798,1256.3981128439616,340426
2023-08-02,1226.0711669921875,1238.6210695029436,1214.655346210193,1232.8022189513251,368980
2023-08-03,1220.449462890625,1232.7528044157514,1212.0910882924065,1218.7235398601028,421894
2023-08-04,1237.807373046875,1241.2838994533838,1218.9948589583657,1225.405430627645,1419590
2023-08-07,1244.3658447265625,1246.7822092423246,1235.292468806333,1240.1989974217427,586260
2023-08-08,1235.5882568359375,1249.8642023013326,1232.5309315273382,1245.2781541430152,303510
2023-08-09,1244.4151611328125,1247.2998459079888,1223.4328446167408,1236.2539868819706,425596
2023-08-10,1250.3819580078125,1257.4582910569611,1237.1417341188371,1246.1165103925257,401654
2023-08-11,1256.4720458984375,1261.5512152170904,1238.7690538476504,1250.283354561232,594940
2023-08-14,1270.6492919921875,1273.2381767435056,1244.7357643555863,1249.0999325212897,815800
2023-08-16,1269.7369384765625,1273.3120649486928,1257.7787568284023,1260.7374821846481,175742
2023-08-17,1251.4176025390625,1271.2410392517786,1248.680757381554,1266.3345102237463,279228
2023-08-18,1260.76220703125,1270.772585586488,1236.993803237759,1248.582144627469,2288622
2023-08-21,1250.6063232421875,1268.8072959880637,1248.2722465403206,1256.9381928426394,312152
2023-08-22,1250.978759765625,1260.1413230981889,1240.8229620068876,1250.60629685581,231980
2023-08-23,1253.0396728515625,1262.599554204623,1250.5069978111799,1255.4234597235506,314658
2023-08-24,1230.940185546875,1262.400933952554,1227.4391312503828,1262.400933952554,605208
2023-08-25,1226.6197509765625,1244.026209817914,1213.7077024914265,1218.6987300970702,2425806
2023-08-28,1213.012451171875,1233.3489026890902,1207.7731150955776,1228.6310389582482,698806
2023-08-29,1201.9378662109375,1217.779907551867,1196.0777585734368,1215.22237728258,440308
2023-08-30,1200.969482421875,1213.360058173572,1199.3554764097746,1206.9288892357838,1847756
2023-08-31,1195.3079833984375,1204.7437109342836,1191.8813729489864,1201.8385728343862,483982
2023-09-01,1198.3621826171875,1204.6443418247482,1192.5269304007695,1195.8542414582653,1446414
2023-09-04,1196.9219970703125,1203.30357712652,1194.8610840142003,1196.8724080927886,487826
2023-09-05,1203.7752685546875,1208.741440682015,1197.3440998986855,1200.944574690998,403438
2023-09-06,1205.8363037109375,1209.7595311969296,1200.820421360499,1203.27865231663,350500
2023-09-07,1207.5247802734375,1210.7527922297515,1197.542725572291,1204.7189414553404,202216
2023-09-08,1216.240478515625,1219.518079560086,1203.5021735352593,1209.958197669298,890656
2023-09-11,1228.82958984375,1229.6242258865243,1217.7302678212025,1219.6670264643635,733192
2023-09-12,1210.7279052734375,1236.427845941942,1209.362207943227,1236.427845941942,314114
2023-09-13,1218.077880859375,1222.9198987325292,1199.6285997173884,1213.509026704876,285892
2023-09-14,1217.258544921875,1224.1614759436181,1214.2291313112157,1219.8657853878806,462886
2023-09-15,1221.7032470703125,1225.204422808354,1216.5136212395341,1224.6829504653363,252974
2023-09-18,1209.759521484375,1217.4819433355126,1208.0710714710463,1212.7392247392625,278662
2023-09-20,1182.991943359375,1204.9919894906309,1172.8112902194302,1203.27868430865,5066954
2023-09-21,1174.2762451171875,1186.9151288301105,1171.5199953599292,1181.9241016336323,716226
2023-09-22,1169.061767578125,1183.761564249082,1167.0504436285164,1176.0639974932344,735120
2023-09-25,1162.109130859375,1171.9669097681128,1159.9985077089746,1168.9624726319155,382302
2023-09-26,1162.8541259765625,1167.0505174179639,1160.1475862595246,1163.9218045479122,278192
2023-09-27,1176.535888671875,1177.827020679952,1161.587662051927,1166.5538341855395,496260
2023-09-28,1159.1046142578125,1183.935475745769,1154.9578118915474,1183.935475745769,629366
2023-09-29,1165.3123779296875,1176.7345746875749,1159.1543725232136,1166.0324486937957,304338
2023-10-03,1151.2828369140625,1160.5944095193202,1150.1654482014317,1160.5944095193202,533780
2023-10-04,1149.3212890625,1151.5063563946417,1139.8109962833496,1148.1790451752454,538410
2023-10-05,1149.0977783203125,1156.6214805439813,1147.1857535665938,1154.6350117066365,389904
2023-10-06,1151.1090087890625,1154.635039558177,1148.1790156810775,1153.6169500055928,712234
2023-10-09,1141.102294921875,1148.4522545270231,1139.7365974739214,1147.1610011693613,192704
2023-10-10,1146.4656982421875,1151.1089964651107,1143.9329019428203,1144.7275379861928,175596
2023-10-11,1164.5673828125,1166.80216030617,1149.1722489672175,1149.619155968176,2768192
2023-10-12,1166.4793701171875,1171.5199862486736,1161.1158800558862,1165.883332475816,616010
2023-10-13,1167.3980712890625,1171.023401233031,1157.1181191149121,1163.5244327358416,1373428
2023-10-16,1163.5244140625,1169.0369135972028,1160.0978038075893,1166.0572103339982,417654
2023-10-17,1169.83154296875,1172.0166101848797,1163.0775004461816,1168.2671260178165,271286
2023-10-18,1153.9398193359375,1175.567402242264,1152.2512480435482,1169.6577058299972,521674
2023-10-19,1144.975830078125,1152.8471400914962,1142.9893612427854,1149.6439833433985,1180672
2023-10-20,1141.7974853515625,1149.5696179484962,1140.2580446454604,1143.4363465017857,949106
2023-10-23,1123.6708984375,1145.5469111125688,1119.4993623091702,1138.2466622657728,500930
2023-10-25,1121.3616943359375,1133.0321991264134,1113.6144171261863,1118.85375310016,434962
2023-10-26,1105.5692138671875,1121.361665468555,1103.0116837214,1121.3368103590506,1364998
2023-10-27,1124.962158203125,1129.3324139903364,1110.4609596203027,1113.415807831986,1586372
2023-10-30,1147.8563232421875,1154.436501770045,1128.314386059791,1134.2489379171586,543498
2023-10-31,1136.5333251953125,1158.5830805305427,1133.6777762754978,1158.5830805305427,293678
2023-11-01,1140.555908203125,1150.9104259048347,1129.9283480215643,1137.2037419140818,526194
2023-11-02,1152.0775146484375,1154.1384276285698,1145.447626215704,1146.689169274685,169218
2023-11-03,1151.68017578125,1159.6011961053305,1149.6191415939722,1156.4476282948067,1626662
2023-11-06,1161.612548828125,1162.0843109447915,1155.1565248784316,1159.576369700061,653916
2023-11-07,1154.23779296875,1161.8112060625324,1152.1520247590238,1160.9669809829345,410732
2023-11-08,1160.3958740234375,1162.5809413487855,1153.443232768041,1158.9556113024405,635526
2023-11-09,1147.508544921875,1160.3710038237632,1144.7027060923529,1157.3913004673407,423200
2023-11-10,1149.3212890625,1150.662131345607,1141.3008479855666,1146.192576238956,999592
2023-11-13,1149.3212890625,1154.6350692181857,1148.0051806455433,1154.6350692181857,255768
2023-11-15,1170.47705078125,1173.183711564431,1155.528945544841,1159.8494910119907,209078
2023-11-16,1173.680419921875,1178.8203356848403,1165.4613802300476,1167.0256760612879,871212
2023-11-17,1169.9556884765625,1178.4726250269182,1168.5402809474667,1170.7006142825214,1146200
2023-11-20,1166.702880859375,1171.0234265047154,1160.5200206044533,1166.5538714417203,327648
2023-11-21,1181.2041015625,1185.7481007961908,1171.7186638110572,1173.0347722395143,152016
2023-11-22,1185.7977294921875,1189.2740499220672,1178.1746069088915,1178.323616319059,126484
2023-11-23,1189.47265625,1192.5020697140442,1185.7977374116435,1185.7977374116435,455050
2023-11-24,1189.0506591796875,1193.0731859998855,1187.0144800369558,1187.0144800369558,1169720
2023-11-28,1189.1748046875,1191.2854279014082,1179.4659136546338,1188.4050237370689,706244
2023-11-29,1192.129638671875,1197.716582406538,1191.0122499249424,1194.4388602510935,647564
2023-11-30,1180.1611328125,1192.1296565120847,1177.6036025845785,1190.8881134413575,8752268
2023-12-01,1188.6285400390625,1190.3418453131603,1181.9490622345675,1182.445679487607,5661114
2023-12-04,1202.310302734375,1214.2291161443811,1189.398254873535,1211.7708851274554,12956730
2023-12-05,1210.529296875,1211.9942933864038,1202.484122372459,1208.2696643348168,781640
2023-12-06,1222.0260009765625,1228.432436028835,1211.8950579212853,1213.3600545097258,260700
2023-12-07,1220.486572265625,1222.1998774873578,1212.7392948572121,1222.0260129563292,5782970
2023-12-08,1219.791259765625,1229.4752960974722,1213.9808622154058,1222.2743460045601,2214218
2023-12-11,1221.2066650390625,1225.3533463033339,1217.7799332893446,1217.7799332893446,339030
2023-12-12,1203.7752685546875,1224.1117191672067,1201.9378091164635,1220.6851088971252,196210
2023-12-13,1208.46826171875,1210.7527493662717,1195.0100081701585,1205.6624229999861,274592
2023-12-14,1223.9132080078125,1229.1276891131408,1213.0869277497652,1218.2021096543574,7295432
2023-12-15,1239.1593017578125,1241.518233626413,1226.1728095473995,1227.7122502307682,1363156
2023-12-18,1251.4505615234375,1258.6266562310407,1237.0983721082312,1238.6626678812472,392356
2023-12-19,1270.5703125,1277.7961173581225,1254.380663744186,1260.2655051019506,468758
2023-12-20,1255.1256103515625,1290.1371252231443,1251.4754251969614,1271.4891239043568,1298818
2023-12-21,1272.4326171875,1277.5477988038042,1246.7326760453825,1246.7326760453825,729590
2023-12-22,1273.6741943359375,1281.5456259836224,1265.3807107864998,1272.4326512523558,1049116
2023-12-26,1280.0308837890625,1287.6787404747406,1272.8299341033432,1276.3062546412766,180568
2023-12-27,1284.426025390625,1290.8820494011445,1277.4236739275927,1280.5275316249579,207612
2023-12-28,1294.085205078125,1296.8414549596796,1284.7487768843484,1284.7487768843484,367620
2023-12-29,1283.6810302734375,1298.5546913077126,1280.8502152106435,1295.2025251754474,1696896
2024-01-01,1286.1641845703125,1294.1845043554756,1278.0692994538133,1281.7939286873766,135282
2024-01-02,1296.617919921875,1298.6043889071593,1278.0444834072455,1285.0715689449105,172372
2024-01-03,1282.7374267578125,1308.0897601392394,1279.8570226270692,1295.2274226128668,215002
2024-01-04,1289.91357421875,1296.0468456473618,1281.2724827168095,1285.940636287845,325168
2024-01-05,1294.5570068359375,1300.86402161527,1290.186750819462,1291.2792845124695,931030
2024-01-08,1284.3018798828125,1307.0965624706753,1275.4620688512575,1297.362816167266,175002
2024-01-09,1281.5704345703125,1294.7059356688708,1279.4101011855284,1289.8887729283358,280844
2024-01-10,1316.0107421875,1320.4802970462435,1279.931550631083,1281.5704116615093,916002
2024-01-11,1350.0042724609375,1353.2571396697588,1318.8663953987202,1318.8663953987202,688390
2024-01-12,1360.7808837890625,1363.9343303680084,1336.6700936727277,1350.0041931926141,1213012
2024-01-15,1384.320556640625,1386.8780869291074,1356.7582998178252,1364.1578481967995,243454
2024-01-16,1364.5302734375,1386.803604536334,1361.227817380158,1381.5146795736582,307608
2024-01-17,1352.189453125,1376.6229972251285,1346.32934541029,1355.6906289360957,231724
2024-01-18,1358.1983642578125,1361.7243949598962,1340.8664720611669,1340.8664720611669,317964
2024-01-19,1358.27294921875,1367.1872040518567,1349.23454008088,1367.1872040518567,966014
2024-01-23,1319.015380859375,1362.0969261491155,1313.5525912549122,1356.8327349415833,204594
2024-01-24,1335.2547607421875,1340.3699426082921,1315.539080388798,1321.0018700770868,546122
2024-01-25,1346.006591796875,1353.2819859022047,1325.9928926739096,1333.1689875796214,4822230
2024-01-29,1438.2779541015625,1442.6730651213095,1347.4218553680264,1347.4218553680264,1647900
2024-01-30,1397.903076171875,1449.104240490488,1394.8736625325053,1442.8716699257,606696
2024-01-31,1416.9482421875,1425.0182720941282,1392.9864610801274,1396.2144730427785,217408
2024-02-01,1416.699951171875,1432.8648662960552,1408.7540754728066,1425.8873699489227,176548
2024-02-02,1447.5150146484375,1464.9710611038813,1422.5351447054716,1422.5351447054716,1307244
2024-02-05,1428.7926025390625,1460.0546324092782,1422.3117235442764,1450.7182043885216,256144
2024-02-06,1418.736083984375,1433.932498015893,1410.7902085448036,1433.932498015893,230162
2024-02-07,1431.946044921875,1439.1967048380893,1419.555469520759,1425.2914226657406,641024
2024-02-08,1441.6549072265625,1449.9981006133223,1418.6863612368832,1438.0048434754049,197698
2024-02-09,1451.2645263671875,1462.115539878364,1441.4811913813182,1442.673024211635,1624342
2024-02-12,1441.6549072265625,1451.2893538586247,1432.7406525454012,1451.264498749208,294412
2024-02-13,1454.5670166015625,1468.894472234502,1444.8581254725204,1445.354742704242,645804
2024-02-14,1471.2781982421875,1473.264667086776,1445.8513000359067,1445.8513000359067,245414
2024-02-15,1460.9981689453125,1474.1585254367778,1456.5286139104753,1471.6754393063127,163762
2024-02-16,1450.7928466796875,1466.65974351246,1448.8063776866782,1462.5626512143783,1085862
2024-02-19,1463.1087646484375,1469.3910451870659,1443.9394128283118,1450.7927546684346,326882
2024-02-20,1460.4271240234375,1464.97112319541,1452.1087853930226,1464.97112319541,208860
2024-02-21,1459.1607666015625,1478.4295399774671,1448.2103320884803,1461.9667267855395,206810
2024-02-22,1471.6507568359375,1474.5063059856986,1448.135881861432,1459.0366061059788,425194
2024-02-23,1483.0728759765625,1487.9396277125045,1472.594204189554,1475.6483515793989,1306002
2024-02-26,1477.113525390625,1484.7613823324061,1472.246652225654,1484.7613823324061,81748
2024-02-27,1475.1517333984375,1489.7772074397874,1468.0004939688945,1474.3572185976204,166422
2024-02-28,1444.6595458984375,1480.912604286401,1440.4631544846097,1472.420401015553,128666
2024-02-29,1452.481201171875,1468.9937235888217,1444.932643744444,1455.6099138787104,384752
2024-03-01,1482.8990478515625,1489.3550718375204,1448.483449585222,1448.483449585222,1088814
2024-03-04,1495.612548828125,1502.1678722364152,1477.4611642103046,1480.4160125796136,279590
2024-03-05,1489.0074462890625,1495.662068589852,1476.4430062787042,1495.662068589852,141856
2024-03-06,1492.8065185546875,1499.2873975694852,1468.4971297161203,1484.6123343679049,220042
2024-03-07,1469.04345703125,1492.7816633141206,1465.6415805531983,1490.9193487263783,774104
2024-03-11,1455.6844482421875,1482.253470921729,1453.77254459042,1482.253470921729,223174
2024-03-12,1465.1201171875,1478.081875295299,1456.0817079152225,1456.0817079152225,167000
2024-03-13,1422.6593017578125,1472.941794430057,1418.2643121820115,1467.7273137084908,195914
2024-03-14,1422.9324951171875,1438.8739564387172,1415.8556997047733,1422.8083408117066,325274
2024-03-15,1409.0272216796875,1423.528420401298,1403.887184902985,1417.8173223136018,792002
2024-03-18,1429.438232421875,1431.7474540112141,1407.2393455566387,1409.0023609473026,292820
2024-03-19,1415.7315673828125,1427.0793195777553,1407.9098460160567,1423.106381740673,256412
2024-03-20,1433.6346435546875,1435.3230936386071,1414.3907258956533,1415.880577585385,305812
2024-03-21,1440.8355712890625,1447.6392029855958,1435.0499079026795,1435.9189880416932,154182
2024-03-22,1445.1064453125,1450.1223278896211,1437.8807615303847,1438.72498658198,1124968
2024-03-26,1432.3184814453125,1442.7971531013136,1428.767716882361,1434.5285250311038,1887730
2024-03-27,1483.81787109375,1489.8020118485113,1439.147053298119,1440.0161334693266,942050
2024-03-28,1478.3302001953125,1495.438639585686,1469.490389218446,1487.045856864202,844526
2024-04-01,1474.704833984375,1484.1405611592202,1472.4700564955958,1482.4024008901697,458710
2024-04-02,1475.5987548828125,1483.8425279034989,1465.020783956544,1474.7048196471042,237050
2024-04-03,1461.2464599609375,1473.413581853691,1459.0613926902183,1473.413581853691,254218
2024-04-04,1453.325439453125,1469.2669007154564,1440.4382468409465,1469.2669007154564,209180
2024-04-05,1450.097412109375,1460.7995373372246,1446.0996192813393,1454.0952049374107,862624
2024-04-08,1475.4498291015625,1480.1676929105377,1451.8107998346047,1451.8107998346047,296784
2024-04-09,1453.6483154296875,1479.2985463849657,1452.6053707682836,1477.4362318070575,119766
2024-04-10,1469.291748046875,1476.9396046978377,1457.3480797183024,1464.9959363692653,328710
2024-04-12,1457.6212158203125,1476.4429595073102,1452.9529413180612,1467.5038497625635,1355896
2024-04-15,1456.528564453125,1472.22171676257,1436.7880303862294,1444.4855971292957,603980
2024-04-16,1457.29833984375,1461.0478240080895,1441.2328459328105,1445.131218263805,314104
2024-04-18,1454.169677734375,1475.698082918852,1449.6256786269994,1454.5918508730665,411428
2024-04-19,1460.8492431640625,1463.53092761815,1433.6097405163537,1449.6007905359781,1061950
2024-04-22,1470.2850341796875,1472.1224936999752,1458.3662205417877,1465.0208429918382,351966
2024-04-23,1449.3773193359375,1482.9238359340254,1446.3976160924851,1474.2330348072894,546866
2024-04-24,1440.488037109375,1458.3909918925708,1439.5443915921217,1451.2646071350746,156772
2024-04-25,1449.32763671875,1457.5715310137407,1432.839969373206,1434.230521828853,385948
2024-04-26,1441.6798095703125,1455.0884746954928,1440.189957889737,1452.679832647453,901160
2024-04-29,1455.3367919921875,1457.8447332516746,1440.2396767033872,1441.6549630617142,389292
2024-04-30,1455.6595458984375,1472.4700876395866,1453.5986328907488,1455.5353915908795,474192
2024-05-02,1456.1314697265625,1466.9576286509237,1453.9214259950609,1462.7116482099982,249570
2024-05-03,1424.5465087890625,1464.5739055902716,1406.7675878991954,1459.3345696217657,687108
2024-05-06,1409.8963623046875,1430.9777401621157,1408.5306648773055,1427.7745831722355,286808
2024-05-07,1392.4898681640625,1410.7654066128464,1383.0789958344722,1406.4200058180343,339140
2024-05-08,1408.878173828125,1423.7766901721955,1388.0451060558873,1388.0451060558873,557738
2024-05-09,1383.972900390625,1419.8286396186402,1380.595879027569,1419.8286396186402,212694
2024-05-10,1398.0518798828125,1401.131003557564,1378.21204673909,1385.6364497247341,765576
2024-05-13,1393.1602783203125,1397.0586506577636,1374.6612873160846,1389.5598035611004,263134
2024-05-14,1410.2935791015625,1417.37037435357,1390.5281898681212,1393.0112759214571,275234
2024-05-15,1405.997802734375,1420.0272392874747,1403.1919639215307,1412.875999772343,103644
2024-05-16,1415.4583740234375,1417.4945531200888,1388.8397638189404,1407.9098165399066,142242
2024-05-17,1425.6390380859375,1427.7000723084395,1403.4402724625409,1411.5600125578972,830714
2024-05-21,1425.93701171875,1431.7474087958815,1416.7991823568116,1419.828595819433,261814
2024-05-22,1450.4947509765625,1458.4654816375617,1426.731568409035,1426.731568409035,221684
2024-05-23,1476.5423583984375,1481.6823953465043,1446.1494074630075,1449.2781203338116,394112
2024-05-24,1469.8876953125,1478.4294873830572,1465.6167386550012,1472.966697876435,913194
2024-05-27,1456.30517578125,1473.6867788779966,1452.1087844253523,1470.3843227873913,269142
2024-05-28,1445.77685546875,1468.4970928711357,1442.8715962867361,1461.0229795969829,232640
2024-05-29,1430.9776611328125,1448.1855205141476,1428.7677387576225,1438.7000831354997,130162
2024-05-30,1415.359130859375,1432.244116981908,1411.1378843287418,1432.244116981908,108264
2024-05-31,1420.126708984375,1432.3434203501618,1412.0069686069796,1422.6345290525555,1594572
2024-06-03,1500.40478515625,1504.700475637904,1449.1290568757759,1477.3865283698547,630462
2024-06-04,1387.3499755859375,1493.7998086494613,1350.3767249278276,1493.7998086494613,2070856
2024-06-05,1411.4605712890625,1420.9957188273027,1374.6613083475295,1414.8375926051528,360172
2024-06-06,1422.1876220703125,1433.2373556682398,1411.8828143329195,1424.794862582183,510756
2024-06-07,1459.781494140625,1462.2894354038754,1416.8241036965987,1419.3320449598493,1904410
2024-06-10,1460.3526611328125,1483.172198385176,1457.8447198963006,1461.9169568946436,174132
2024-06-11,1446.894287109375,1464.9959607376577,1445.156126819386,1464.9959607376577,251936
2024-06-12,1453.1268310546875,1466.0140235781075,1445.6527176950783,1446.8942607367264,345148
2024-06-13,1454.41796875,1463.0343259904548,1450.395442026017,1463.0343259904548,115126
2024-06-14,1467.2803955078125,1469.3413084223428,1446.8445246608296,1458.1178322730802,372690
2024-06-18,1470.6822509765625,1476.9396767193514,1460.6506069437662,1475.052506952126,216044
2024-06-19,1448.7318115234375,1477.535611905583,1445.7769631469168,1475.6484421144155,195016
2024-06-20,1463.23291015625,1472.4203286110082,1440.537527735816,1455.0635812386092,198244
2024-06-21,1443.5670166015625,1464.5490949787816,1430.5059589486298,1461.7431348278246,1794940
2024-06-24,1431.7474365234375,1439.6933119949517,1427.4764799597237,1436.2169914761641,125386
2024-06-25,1444.4112548828125,1446.1991254598677,1431.9461135545178,1437.7069220855226,419452
2024-06-26,1503.458984375,1508.2265583783528,1435.2982681624783,1440.165141364975,1445392
2024-06-27,1520.195068359375,1527.0979994362856,1495.8608238155123,1500.5289773322722,662220
2024-06-28,1555.3306884765625,1570.0304854373796,1520.1204548427254,1520.1204548427254,2065782
2024-07-01,1549.61962890625,1568.0937656941671,1544.6781904505838,1554.3870815884381,375212
2024-07-02,1555.55419921875,1564.3443000846225,1546.1433268052247,1556.299125075933,314216
2024-07-03,1542.1455078125,1564.0959651188598,1532.1634529966132,1554.5857936667944,343368
2024-07-04,1543.4366455078125,1556.6467123654295,1540.6556617576687,1547.931055702436,264962
