Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_12,EMA_26,RSI,MACD,Signal_Line,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,OBV,OBV_pct_change,Volume_rolling_mean_10,Volume_pct_change,Volume_spike,Volume_zscore,Daily_Return,Log_Return,Next_Return,Target_Binary,Target_MultiClass,Target_Regression,Max_3D_Close,Target_3D
2023-06-14,287.9045715332031,294.2202921358128,285.3841612765136,291.58220247748807,2736000,275.31870422363284,283.6374285888672,275.7574288103133,275.71277732369856,83.46597352747575,0.0446514866147254,-1.538417619337423,1.5830691059521484,275.31870422363284,291.6192856393844,259.0181228078813,-8800,-0.996793937627514,1234220.0,1.78077040349629,True,2.7097446380105663,0.0419891246769896,0.0411315063064502,0.007085180850613898,1,0,0.007085180850613898,289.9444274902344,1
2023-06-15,289.9444274902344,290.3367021518613,284.7663241422993,288.0811004010277,1088800,275.31870422363284,283.6374285888672,277.9400439918396,276.76697363233086,84.89927086398647,1.1730703595087562,-0.9961200235681874,2.1691903830769435,275.31870422363284,291.6192856393844,259.0181228078813,1080000,-123.72727272727272,1225210.0,-0.602046783625731,False,-0.2453666361034881,0.0070851808506138,0.0070601988885076,-0.004397268090103894,0,0,-0.004397268090103894,292.0528564453125,1
2023-06-16,288.6694641113281,295.4264812186805,288.3360292255677,292.513796853086,2431300,275.31870422363284,283.6374285888672,279.59072401022246,277.64863959373804,81.61460470446605,1.94208441648442,-0.408479135557666,2.350563552042086,275.31870422363284,291.6192856393844,259.0181228078813,-1351300,-2.251203703703704,1327230.0,1.2330088170462896,True,1.6362476618540471,-0.0043972680901038,-0.0044069645090416,0.01172064507896664,1,1,0.01172064507896664,292.0528564453125,1
2023-06-20,292.0528564453125,293.4847019962385,285.4331221880487,286.9335940892166,1401600,275.31870422363284,283.6374285888672,281.5079751540825,278.71561861978057,85.75672198647186,2.7923565343019163,0.2316879984142504,2.560668535887666,275.31870422363284,291.6192856393844,259.0181228078813,50300,-1.0372234144897503,1381500.0,-0.4235182824003619,False,0.0307140924397388,0.0117206450789666,0.0116524903464659,-0.0007722057749706687,0,0,-0.0007722057749706687,292.14117431640625,1
2023-06-21,291.82733154296875,292.3568887662539,288.1006481538964,290.86623336780445,1469600,275.87770385742186,283.6374285888672,283.0955684446804,279.68685661409086,83.3887718170908,3.4087118305895387,0.8670927648493082,2.5416190657402304,275.87770385742186,293.64821965615903,258.1071880586847,-1419300,-29.21669980119284,1424840.0,0.0485159817351599,False,0.0695819681021373,-0.0007722057749706,-0.0007725040794282,0.001075439958889833,1,0,0.001075439958889833,292.14117431640625,1
2023-06-22,292.14117431640625,293.43567750684554,290.05227540350074,291.9352054597581,1083600,277.0413070678711,283.6374285888672,284.4872001172536,280.6093986661142,81.92312043026233,3.877801451139362,1.469234502107319,2.408566949032043,277.0413070678711,295.8942503657555,258.1883637699867,-335700,-0.7634749524413443,1414500.0,-0.2626565051714752,False,-0.510388937887496,0.0010754399588899,0.0010748620876108,-3.3636683289316635e-05,0,0,-3.3636683289316635e-05,292.14117431640625,0
2023-06-23,292.13134765625,293.7102625976668,290.65047891522903,291.2781421981048,2412500,278.2828765869141,283.6374285888672,285.6632228155607,281.4628763690872,82.6330938982963,4.200346446473475,2.01545689098055,2.1848895554929246,278.2828765869141,297.69689495663874,258.8688582171894,-2748200,7.1864760202561815,1559380.0,1.226375046142488,True,1.2248887191372433,-3.363668328926206e-05,-3.363724901517954e-05,-0.003491333561764042,0,0,-0.003491333561764042,292.9845275878906,1
2023-06-26,291.1114196777344,293.5337534967462,288.2183683092035,290.8368244643038,807000,279.4812942504883,283.6374285888672,286.5014069482028,282.1775832808388,80.74895851282727,4.3238236673640245,2.477130246257245,1.8466934211067796,279.4812942504883,298.9589282148156,260.003660286161,-3555200,0.293646750600393,1526540.0,-0.6654922279792745,False,-0.9913417882242392,-0.003491333561764,-0.0034974424897986,0.006434333329244914,1,0,0.006434333329244914,294.4850769042969,1
2023-06-27,292.9845275878906,293.16104664758285,289.3853404736949,291.5821318437303,1044400,280.76454010009763,283.6374285888672,287.4988101235394,282.97809767395376,85.57663441504752,4.520712449585631,2.8858466869229225,1.634865762662708,280.76454010009763,300.2502591949899,261.2788210052054,-2510800,-0.2937668766876687,1545870.0,0.294175960346964,False,-0.7080935308673508,0.0064343333292449,0.0064137213754237,0.005121599180544131,1,0,0.005121599180544131,296.68731689453125,1
2023-06-28,294.4850769042969,296.54455626158773,292.79826894568043,292.8571086477198,1272000,282.17626190185547,283.6374285888672,288.57362039750205,283.830466505831,85.6273511069148,4.7431538916710565,3.257308127872549,1.485845763798507,282.17626190185547,301.3226982692558,263.02982553445514,-1238800,-0.5066114385853114,1574680.0,0.2179241669858291,False,-0.4396998707121826,0.0051215991805442,0.0051085284013268,0.007478273647632302,1,0,0.007478273647632302,299.951416015625,1
2023-06-29,296.68731689453125,297.1199084328567,292.94149062224847,294.4260674925731,684700,283.4975387573242,283.6374285888672,289.821881397045,284.78282579388286,89.80058185665168,5.039055603162126,3.613657622930465,1.425397980231661,283.4975387573242,302.828364991618,264.1667125230304,-554100,-0.5527123022279625,1369550.0,-0.4617138364779874,False,-1.1331573215947468,0.0074782736476322,0.0074504499884465,0.01100181549807907,1,1,0.01100181549807907,299.951416015625,1
2023-06-30,299.951416015625,301.76042159967767,298.103075743952,299.71546789705417,1069200,284.83540802001954,283.6374285888672,291.380271338365,285.9064250695675,89.62691479674129,5.473846268797502,3.985695352103873,1.488150916693629,284.83540802001954,304.85515574602675,264.81566029401233,515100,-1.9296155928532757,1367590.0,0.5615598072148387,False,-0.4928678760990402,0.0110018154980791,0.0109417357816073,-0.02323903366511992,0,-1,-0.02323903366511992,299.951416015625,0
2023-07-03,292.9808349609375,298.1424100735044,292.03701248421214,297.83763375285787,577100,285.83798828125,283.6374285888672,291.62651189568385,286.4304554318912,74.64050913990188,5.196056463792672,4.227767574441633,0.9682888893510392,285.83798828125,305.34907271756174,266.3269038449382,-62000,-1.120364977674238,1182170.0,-0.4602506546950992,False,-1.1600871771819343,-0.0232390336651199,-0.0235133177387216,-0.0021142877856288426,0,0,-0.0021142877856288426,292.9808349609375,0
2023-07-05,292.36138916015625,293.2462244499713,289.5790680815077,291.4175668512582,806200,286.8262680053711,283.6374285888672,291.7395699363719,286.8697838562071,72.11975639119996,4.869786080164772,4.356171275586261,0.5136148045785109,286.8262680053711,305.4974200109086,268.1551159998336,-868200,13.003225806451614,1122630.0,0.3969849246231156,False,-0.5996528039808485,-0.0021142877856288,-0.002116526047492,-0.005683031634958223,0,0,-0.005683031634958223,292.36138916015625,0
2023-07-06,290.69989013671875,291.860008337844,288.271490849374,290.277139775837,918700,287.8006118774414,283.6374285888672,291.5796191979637,287.1534954325413,55.30242773468932,4.426123765422403,4.37016177355349,0.0559619918689131,287.8006118774414,305.0184171913693,270.5828065635135,-1786900,1.058166321124165,1067540.0,0.1395435375837261,False,-0.2884108407078983,-0.0056830316349582,-0.0056992415025403,-0.004768701445591032,0,0,-0.004768701445591032,290.69989013671875,0
2023-07-07,289.3136291503906,290.9456735375792,287.6029453967378,289.3038179818161,979500,288.6360137939453,283.6374285888672,291.23100534449094,287.3135053375672,48.77301706022723,3.917500006923774,4.279629420227547,-0.3621294133037729,288.6360137939453,304.3008824549044,272.97114513298624,-2766400,0.5481560243997985,1057130.0,0.0661804724066617,False,-0.1502247980283806,-0.004768701445591,-0.0047801079796807,0.0035001264209967922,1,0,0.0035001264209967922,291.41754150390625,1
2023-07-10,290.3262634277344,292.3614057120267,289.17598648692353,290.0411694872162,688200,289.5808898925781,283.6374285888672,291.09181428037454,287.5366726035055,53.25591269907906,3.5551416768690274,4.134731871555843,-0.5795901946868156,289.5808898925781,302.9934090164528,276.1683707687034,-2078200,-0.248770965876229,884700.0,-0.29739663093415,False,-0.9261747174457082,0.0035001264209968,0.0034940152343144,0.0037587990259224584,1,0,0.0037587990259224584,293.0102844238281,1
2023-07-11,291.41754150390625,292.31221788694006,287.9175053260857,290.0312866688912,848200,290.3905624389648,283.6374285888672,291.1419261609179,287.82414437390554,48.62787797618263,3.3177817870123363,3.971341854647142,-0.6535600676348059,290.3905624389648,301.9859212093098,278.7952036686198,-1230000,-0.4081416610528342,888820.0,0.2324905550712002,False,-0.192618973758547,0.0037587990259224,0.0037517523932611,0.005465501190155793,1,0,0.005465501190155793,294.5932312011719,1
2023-07-12,293.0102844238281,294.79963739469366,291.5060553887441,293.0594302732241,1094600,291.31518096923827,283.6374285888672,291.4293658936733,288.208302896122,52.4124136334386,3.2210629975513143,3.8212860832279767,-0.6002230856766624,291.31518096923827,300.2178384001299,282.41252353834665,-135400,-0.8899186991869918,893840.0,0.2904975241688281,False,0.9314121364811652,0.0054655011901558,0.0054506195376939,0.005402359103047995,1,0,0.005402359103047995,297.33624267578125,1
2023-07-13,294.5932312011719,295.01598158683004,291.4274638880458,292.6662215298249,789300,292.2296997070313,283.6374285888672,291.91611440251927,288.6812605483479,54.75441808393679,3.2348538541713765,3.703999637416657,-0.4691457832452803,292.2296997070313,297.7570680653774,286.7023313486852,653900,-5.829394387001477,845570.0,-0.2789146720263109,False,-0.3293232130495063,0.005402359103048,0.0053878187058985,0.009311182960399476,1,0,0.009311182960399476,297.33624267578125,1
2023-07-14,297.33624267578125,299.7646423059588,294.5932555254039,294.5932555254039,1311000,292.70128326416017,283.6374285888672,292.74998029071344,289.32237033556515,59.12488737943447,3.4276099551482844,3.648721700962983,-0.2211117458146985,292.70128326416017,298.2840251098009,287.1185414185194,1964900,2.004893714635265,908200.0,0.660965412390726,False,1.8774386125233795,0.0093111829603995,0.0092681011184648,-0.0125981282780844,0,-1,-0.0125981282780844,297.33624267578125,0
2023-07-17,293.5903625488281,297.23786691611605,292.48923141935046,296.43170091290256,1212900,292.88358001708986,283.6374285888672,292.87926986888493,289.638517906918,53.96678119854123,3.240751961966964,3.5671277531637795,-0.3263757911968152,292.88358001708986,298.32356544741475,287.44359458676496,752000,-0.6172833223064786,922570.0,-0.0748283752860411,False,1.2583036397700411,-0.0125981282780843,-0.0126781575526129,-0.006630410954091262,0,0,-0.006630410954091262,293.5903625488281,0
2023-07-18,291.64373779296875,294.4162180241097,288.4976230580845,292.3024362507846,1124800,293.03229370117185,283.6374285888672,292.68918801105167,289.7870527132921,47.8595168797812,2.902135297759571,3.434129262082938,-0.5319939643233669,293.03229370117185,298.1396664466727,287.924920955671,-372800,-1.4957446808510635,977340.0,-0.0726358314782752,False,0.7265986991463196,-0.0066304109540912,-0.0066524897773648,-0.007281473648214393,0,0,-0.007281473648214393,291.64373779296875,0
2023-07-19,289.5201416015625,292.63673310788914,286.60016353210125,291.01452973676106,1411700,292.9056579589844,283.6374285888672,292.2016424095918,289.76728151983065,42.22840672091319,2.434360889761137,3.2341755876185783,-0.7998146978574407,292.9056579589844,298.236010974364,287.57530494360475,-1784500,3.7867489270386265,1037890.0,0.2550675675675675,False,1.59651530533079,-0.0072814736482144,-0.0073081129719218,0.00529735650779235,1,0,0.00529735650779235,291.0538330078125,1
2023-07-20,291.0538330078125,292.84315610694927,289.1956517080198,290.7097220259724,1390200,292.8669830322266,283.6374285888672,292.0250563477796,289.8625816300516,40.99342698449253,2.162474717728003,3.0198354136404637,-0.8573606959124604,292.8669830322266,298.2413217345925,287.4926443298607,-394300,-0.7790417483889045,1085040.0,-0.0152298647021321,False,1.2009626413405252,0.0052973565077922,0.0052833748702168,-0.001520249229023203,0,0,-0.001520249229023203,291.0538330078125,0
2023-07-21,290.6113586425781,291.8992918441003,288.300933814194,290.6703456591693,2965000,292.79049224853514,283.6374285888672,291.8075643931332,289.91804659394245,33.58667520435208,1.8895177991907417,2.793771890750519,-0.9042540915597774,292.79049224853514,298.251179107438,287.32980538963227,-3359300,7.519655084960689,1283590.0,1.1327866494029637,True,2.6188430375963936,-0.0015202492290231,-0.0015214059803979,-0.016441568945450964,0,-1,-0.016441568945450964,290.6113586425781,0
2023-07-24,285.833251953125,291.191439723615,285.44980631263525,289.96249344548824,1226700,292.47558746337893,283.6374285888672,290.8884394023627,289.6154692131411,36.39084061016114,1.272970189221553,2.4896115504447263,-1.2166413612231732,292.47558746337893,298.7605092704122,286.1906656563457,-4586000,0.3651653618313339,1337440.0,-0.5862731871838112,False,-0.1820630212693164,-0.016441568945451,-0.0165782315761203,0.000619248991905348,1,0,0.000619248991905348,286.01025390625,1
2023-07-25,286.01025390625,286.92458286703777,282.1366122835071,284.7124792501525,1269400,292.2205291748047,283.6374285888672,290.13794932603764,289.3484162274455,37.70006004756524,0.7895330985921305,2.149595860074207,-1.3600627614820766,292.2205291748047,299.1223159719605,285.3187423776489,-3316600,-0.2767989533362407,1379560.0,0.0348088367163936,False,-0.1883924155709249,0.0006192489919052,0.0006190573363658,-0.002715753676062614,0,0,-0.002715753676062614,286.01025390625,0
2023-07-26,285.2335205078125,286.6099343865677,283.14923234804434,286.2068363928658,1173000,291.8329788208008,283.6374285888672,289.38342181554145,289.0436091371023,39.03787496756442,0.3398126784391593,1.7876392237471976,-1.4478265453080383,291.8329788208008,299.3931978474008,284.27275979420085,-4489600,0.3536754507628294,1387400.0,-0.0759413896328974,False,-0.3690155002998516,-0.0027157536760625,-0.0027194480252212,-0.027953897766572672,0,-1,-0.027953897766572672,285.2335205078125,0
2023-07-27,277.2601318359375,285.60712566649323,277.0831407625858,285.60712566649323,2359900,290.9717315673828,283.6374285888672,287.5183002802178,288.1707589666456,30.87967189846357,-0.652458686427849,1.2996196417121884,-1.9520783281400371,290.9717315673828,300.8338829189697,281.10958021579586,-6849500,0.5256370277975766,1544460.0,1.011849957374254,True,1.3307290216919565,-0.0279538977665726,-0.0283520453651743,0.003510631506418088,1,0,0.003510631506418088,278.63653564453125,1
2023-07-28,278.2334899902344,279.8360410405738,276.1590426821301,278.9512055536877,1864300,290.04904022216795,283.6374285888672,286.0898679279126,287.4346649683929,30.79343598652143,-1.34479704048033,0.7707363052736846,-2.115533345754015,290.04904022216795,301.047244243618,279.0508362007179,-4985200,-0.2721804511278195,1599790.0,-0.2100088986821475,False,0.4305648874806339,0.0035106315064181,0.0035044836240626,0.001448587854434854,1,0,0.001448587854434854,278.63653564453125,1
2023-07-31,278.63653564453125,279.6196926680806,276.13930840371614,279.2067535166185,1588500,288.9832962036133,283.6374285888672,284.94320142277707,286.782951685144,29.246629376062927,-1.83975026236692,0.2486389917455638,-2.0883892541124838,288.9832962036133,300.0717856710592,277.8948067361674,-3396700,-0.3186431838241194,1637350.0,-0.1479375636968298,False,-0.0815050652774609,0.0014485878544348,0.0014475396631914,-0.014607635491341964,0,-1,-0.014607635491341964,278.63653564453125,0
2023-08-01,274.5663146972656,277.56496231509124,273.4455310329382,275.372510843979,2230500,288.0625701904297,283.6374285888672,283.34675731115993,285.8780156119678,22.281447155276965,-2.531258300807849,-0.3073404667651188,-2.22391783404273,288.0625701904297,300.7029287420722,275.42221163878725,-5627200,0.6566667648011304,1747920.0,0.4041548630783758,False,0.8093317605286083,-0.0146076354913419,-0.0147153775235066,-0.016829519298067388,0,-1,-0.016829519298067388,274.5663146972656,0
2023-08-02,269.94549560546875,275.0480841762031,269.01148420867594,273.4160395270369,1960900,286.9417755126953,283.6374285888672,281.2850247410536,284.6978289448197,16.057387376559063,-3.412804203766143,-0.9284332141653238,-2.4843709896008197,286.9417755126953,301.7640460134029,272.1195050119877,-7588100,0.3484681546772818,1802840.0,-0.1208697601434656,False,0.2692296363039377,-0.0168295192980674,-0.0169727448771951,0.0038238332526526826,1,0,0.0038238332526526826,278.9314880371094,1
2023-08-03,270.97772216796875,272.94403612899146,267.28104232010367,268.7164731142206,1921600,285.95566711425784,283.4440362548828,279.6992858836559,283.68152473912704,11.906534471808628,-3.9822388554711674,-1.5391943424264924,-2.443044513044674,285.95566711425784,302.2739033868476,269.6374308416681,-5666500,-0.2532386236343749,1855980.0,-0.0200418175327655,False,0.1152512505343027,0.0038238332526527,0.003816540985977,0.02935210247361364,1,1,0.02935210247361364,281.4483947753906,1
2023-08-04,278.9314880371094,287.573447210698,277.2601389956355,279.21661199260933,2792800,285.4365600585937,283.64528381347657,279.58116313803333,283.3296701686072,31.11215794092944,-3.748507030573876,-1.9810568800559687,-1.7674501505179068,285.4365600585937,301.9642192136697,268.90890090351775,-2873700,-0.4928615547516103,1838760.0,0.4533721898417986,True,1.7880125175432324,0.0293521024736136,0.0289295775965848,0.009023386911220285,1,0,0.009023386911220285,281.4483947753906,1
2023-08-07,281.4483947753906,283.6604984277032,277.83038355824425,280.1997959595949,1233300,284.99266662597654,283.9282525634766,279.8684295437806,283.1903164357764,37.05364305084825,-3.321886891995746,-2.2492228824439247,-1.0726640095518212,284.99266662597654,301.4440760497937,268.54125720215933,-1640400,-0.4291679716045516,1839420.0,-0.5584001718705243,False,-1.1377452069248477,0.0090233869112201,0.0089829194093211,-0.013763294793895929,0,-1,-0.013763294793895929,281.4483947753906,0
2023-08-08,277.5747375488281,280.986293968409,274.70393554945844,280.19978027083283,976600,284.30052642822267,284.13688598632814,279.51555385224947,282.7743476293358,35.47685250115576,-3.258793777086339,-2.451137061372408,-0.8076567157139314,284.30052642822267,300.7785669074877,267.82248594895765,-2617000,0.5953425993660082,1810140.0,-0.2081407605610962,False,-1.4521687353126165,-0.0137632947938959,-0.0138588870588131,-0.0011688108792314148,0,0,-0.0011688108792314148,278.2432861328125,1
2023-08-09,277.25030517578125,278.94133660607434,275.9918652744171,277.25030517578125,878700,283.5125274658203,284.3354998779297,279.16705405586976,282.3651592994429,32.70933934365567,-3.1981052435731385,-2.600530697812554,-0.5975745457605846,283.5125274658203,299.7422891058888,267.2827658257518,-3495700,0.3357661444401987,1780710.0,-0.1002457505631784,False,-1.4636340973754491,-0.0011688108792313,-0.0011694944713789,0.0035815324221255005,1,0,0.0035815324221255005,278.2432861328125,1
2023-08-10,278.2432861328125,282.87394743416974,277.43709015150233,278.4595818838086,880600,282.69503021240234,284.5753527832032,279.02493591386093,282.059835361174,34.718188612311664,-3.03489944731308,-2.6874044477126597,-0.3474949996004208,282.69503021240234,298.2059187309256,267.1841416938791,-2615100,-0.2519094888005263,1632780.0,0.0021622851940366,False,-1.1772428133852229,0.0035815324221255,0.0035751340077481,-0.00318004675855467,0,0,-0.00318004675855467,279.9932861328125,1
2023-08-11,277.35845947265625,278.63658181720984,277.0241896296864,278.05652267762315,625100,281.6961410522461,284.7172863769531,278.76855492290633,281.71158529535785,38.41398289103466,-2.943030372451517,-2.738529632660432,-0.2045007397910856,281.6961410522461,295.74080433005736,267.65147777443485,-3240200,0.2390348361439334,1508860.0,-0.2901430842607313,False,-1.252279296453476,-0.0031800467585546,-0.0031851138524966,0.009499716234240218,1,0,0.009499716234240218,280.06207275390625,1
2023-08-14,279.9932861328125,281.6744761760048,276.6210348718664,277.2502697439209,1318500,281.0162872314453,284.853271484375,278.95697510904574,281.58430387591005,42.292102888721736,-2.6273287668643093,-2.716289459501207,0.0889606926368977,281.0162872314453,293.90555552803886,268.1270189348517,-1921700,-0.4069193259675329,1481860.0,1.1092625179971205,False,-0.2308980550813592,0.0094997162342402,0.0094548776753617,0.0002456723946627836,1,0,0.0002456723946627836,280.06207275390625,1
2023-08-15,280.06207275390625,281.29101893429146,279.3935332326332,279.7769788426265,724200,280.4372039794922,284.99592834472656,279.126990131332,281.47154601502086,43.25285719746197,-2.344555883688884,-2.6419427443387424,0.2973868606498588,280.4372039794922,292.3172531410079,268.55715481797654,-1197500,-0.3768538273403757,1331230.0,-0.4507394766780432,False,-0.8790585862903753,0.0002456723946628,0.0002456422221417,-0.011408974145789823,0,-1,-0.011408974145789823,280.06207275390625,0
2023-08-16,276.8668518066406,281.0944452666728,276.84719946626234,280.29809042954247,748400,279.8045394897461,285.0813494873047,278.779276542918,281.1304575551408,49.41380361261093,-2.3511810122228667,-2.583790397915568,0.2326093856927009,279.8045394897461,290.9743891333668,268.6346898461254,-1945900,0.6249686847599165,1209980.0,0.0334161833747583,False,-0.6848882786741664,-0.0114089741457897,-0.0114745557812607,-0.013067694637334686,0,-1,-0.013067694637334686,276.8668518066406,0
